Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
nike-react-sertu-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-react-sertu-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2518.0,,0,deny,manual,58.00,131.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,Valentino Garavani Camouflage Rockrunner Plus Sneaker,"<p>Valentino's Camouflage Rockrunner sneakers aren't for the faint of heart. Guaranteed to turn heads, they're the perfect ice-breaker wherever step foot into. Wallflowers, you can sit this one out.</p>",Valentino,Valentino,Valentino,true,Size,US 7 - EU 40,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413141_27320825_1000.jpg?v=1591113276,1,,false,Valentino Garavani Camouflage Rockrunner Plus sneaker,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Valentino,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 7.5 - EU 40.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413141_27320831_1000.jpg?v=1591113276,2,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 8 - EU 41,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413141_27320833_1000.jpg?v=1591113276,3,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 8.5 - EU 42,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413141_27320836_1000.jpg?v=1591113276,4,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 9 - EU 42.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 9.5 - EU 43,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 10 - EU 44,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 10.5 - EU 44.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 11 - EU 45,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 11.5 - EU 45.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 12 - EU 46,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 12.5 - EU 47,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 13 - EU 47.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 13.5 - EU 48,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
valentino-valentino-garavani-camouflage-rockrunner-plus-sneaker,,,,,,,,US 14 - EU 48.5,,,,,"",1984.0,,0,deny,manual,125.00,660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,Radcliffe Sneakers,<p><span>Bet you didn't know that you could look elegant in sneakers? Tom Ford proves you can with these black Radcliffe sneakers that have been crafted from suede and embody a sleek design adorned with stripe details towards the side. So say no to stilettos for once. Featuring a branded heel counter and a flat rubber sole.</span></p>,Tom Ford,Tom Ford,Tom Ford,true,Size,US 7 - EU 40,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413199_27422136_1000.jpg?v=1591144485,1,,false,Radcliffe sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Tom Ford,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413199_27422155_1000.jpg?v=1591144485,2,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
tom-ford-radcliffe-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2033.0,,0,deny,manual,125.00,690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,Air Force 1 Sneakers,<p></p>,Nike,Nike,Nike,true,Size,US 7 - EU 40,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422266_27296660_1000.jpg?v=1591113260,1,,false,Air Force 1 sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Nike,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422266_27295066_1000.jpg?v=1591113260,2,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422266_27295062_1000.jpg?v=1591113260,3,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422266_27296661_1000.jpg?v=1591113260,4,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
nike-air-force-1-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",3757.0,,0,deny,manual,84.00,240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,X Cottweiler Zig 3D Storm Sneakers,"<p><span>White/red x Cottweiler Zig 3D Storm sneakers from Reebok featuring a striped pattern, a logo to the outside, a logo patch at the tongue, a branded insole, a pull tab at the rear, a round toe, a lace-up front fastening and a ridged rubber sole.</span></p>",Reebok,Reebok,Reebok,true,Size,US 7 - EU 40,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413376_27181669_1000.jpg?v=1591113252,1,,false,x Cottweiler Zig 3D Storm sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Reebok,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413376_27182295_1000.jpg?v=1591113252,2,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413376_27181670_1000.jpg?v=1591113252,3,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15413376_27182296_1000.jpg?v=1591113252,4,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 10 - EU 44,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 11 - EU 45,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 12 - EU 46,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
reebok-x-cottweiler-zig-3d-storm-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",2574.0,,0,deny,manual,52.00,95.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,Embroidered Logo Slip On Sneakers,"<p><span>Prefer to get dressed easily? Nothing is more simple than sliding into these black cotton embroidered logo slip on sneakers from Kenzo that are ready to make you look stylish within seconds. It's a no brainer. Featuring a round toe, a branded insole, branded heel counter and a flat rubber sole.</span></p>",Kenzo,Kenzo,Kenzo,true,Size,US 7 - EU 40,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15425046_27415147_1000.jpg?v=1591113243,1,,false,embroidered logo slip on sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Kenzo,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15425046_27413553_1000.jpg?v=1591113243,2,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15425046_27413554_1000.jpg?v=1591113243,3,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15425046_27414334_1000.jpg?v=1591113243,4,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
kenzo-embroidered-logo-slip-on-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",3734.0,,0,deny,manual,80.00,180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,Zipped Slip-On Sneakers,<p></p>,Salomon S/Lab,Salomon S/Lab,Salomon S/Lab,true,Size,US 7 - EU 40,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422798_27393297_1000.jpg?v=1591113234,1,,false,zipped slip-on sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Salomon S/Lab,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422798_27392621_1000.jpg?v=1591113234,2,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 8 - EU 41,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422798_27393298_1000.jpg?v=1591113234,3,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15422798_27392622_1000.jpg?v=1591113234,4,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 10 - EU 44,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 10.5 - EU 44.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 11 - EU 45,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 11.5 - EU 45.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 12 - EU 46,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 12.5 - EU 47,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 13 - EU 47.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 13.5 - EU 48,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
salomon-slab-zipped-slip-on-sneakers,,,,,,,,US 14 - EU 48.5,,,,,"",3732.0,,0,deny,manual,71.00,159.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
loewe-ballet-runner-sneakers,Ballet Runner Sneakers,"<p>Combining the construction of a ballet pump with the style of a 1970s track shoe, these Ballet Runner sneakers from Loewe are the perfect pair for those looking for nostalgic style and enviable agility. </p>",Loewe,Loewe,Loewe,true,Size,US 7 - EU 40,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15430073_27383724_1000.jpg?v=1591113224,1,,false,Ballet Runner sneakers,Never pay again full price for high class sneakers. Premium quality, affordable prices, 4-12 days delivery - shop now on TheSneakr for ridiculous discounts on replicas!,Sneakers,Loewe,Unisex,Any,,Sneakers,,new,used,FALSE,,,kg,kg,
loewe-ballet-runner-sneakers,,,,,,,,US 7.5 - EU 40.5,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15430073_27383723_1000.jpg?v=1591113224,2,,,,,,,,,,,,,,,,,,,kg,kg,
loewe-ballet-runner-sneakers,,,,,,,,US 8 - EU 41,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15430073_27383726_1000.jpg?v=1591113224,3,,,,,,,,,,,,,,,,,,,kg,kg,
loewe-ballet-runner-sneakers,,,,,,,,US 8.5 - EU 42,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",https://cdn.shopify.com/s/files/1/0400/3980/9184/products/15430073_27383728_1000.jpg?v=1591113224,4,,,,,,,,,,,,,,,,,,,kg,kg,
loewe-ballet-runner-sneakers,,,,,,,,US 9 - EU 42.5,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
loewe-ballet-runner-sneakers,,,,,,,,US 9.5 - EU 43,,,,,"",2950.0,,0,deny,manual,90.00,495.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,kg,
